Day,Source Data,Year,Month,Extent 10^6 sq km
5,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.05/nt_20060505_f13_v1.1_s.bin'],2006,5,8.089
6,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.06/nt_20060506_f13_v1.1_s.bin'],2006,5,8.168
7,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.07/nt_20060507_f13_v1.1_s.bin'],2006,5,8.272
8,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.08/nt_20060508_f13_v1.1_s.bin'],2006,5,8.396
9,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.09/nt_20060509_f13_v1.1_s.bin'],2006,5,8.576
10,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.10/nt_20060510_f13_v1.1_s.bin'],2006,5,8.665
11,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.11/nt_20060511_f13_v1.1_s.bin'],2006,5,8.731
12,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.12/nt_20060512_f13_v1.1_s.bin'],2006,5,8.846
13,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.13/nt_20060513_f13_v1.1_s.bin'],2006,5,8.973
14,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.14/nt_20060514_f13_v1.1_s.bin'],2006,5,9.088
15,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.15/nt_20060515_f13_v1.1_s.bin'],2006,5,9.125
16,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.16/nt_20060516_f13_v1.1_s.bin'],2006,5,9.285
17,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.17/nt_20060517_f13_v1.1_s.bin'],2006,5,9.422
18,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.18/nt_20060518_f13_v1.1_s.bin'],2006,5,9.556
19,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.19/nt_20060519_f13_v1.1_s.bin'],2006,5,9.688
20,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.20/nt_20060520_f13_v1.1_s.bin'],2006,5,9.812
21,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.21/nt_20060521_f13_v1.1_s.bin'],2006,5,9.979
22,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.22/nt_20060522_f13_v1.1_s.bin'],2006,5,10.13
23,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.23/nt_20060523_f13_v1.1_s.bin'],2006,5,10.386
24,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.24/nt_20060524_f13_v1.1_s.bin'],2006,5,10.563
25,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.25/nt_20060525_f13_v1.1_s.bin'],2006,5,10.708
26,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.26/nt_20060526_f13_v1.1_s.bin'],2006,5,10.85
27,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.27/nt_20060527_f13_v1.1_s.bin'],2006,5,11.045
28,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.28/nt_20060528_f13_v1.1_s.bin'],2006,5,11.146
29,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.29/nt_20060529_f13_v1.1_s.bin'],2006,5,11.345
30,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.30/nt_20060530_f13_v1.1_s.bin'],2006,5,11.52
31,['/ecs/DP1/PM/NSIDC-0051.001/2006.05.31/nt_20060531_f13_v1.1_s.bin'],2006,5,11.66
1,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.01/nt_20060601_f13_v1.1_s.bin'],2006,6,11.809
2,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.02/nt_20060602_f13_v1.1_s.bin'],2006,6,11.897
3,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.03/nt_20060603_f13_v1.1_s.bin'],2006,6,11.954
4,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.04/nt_20060604_f13_v1.1_s.bin'],2006,6,12.087
5,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.05/nt_20060605_f13_v1.1_s.bin'],2006,6,12.129
6,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.06/nt_20060606_f13_v1.1_s.bin'],2006,6,12.174
7,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.07/nt_20060607_f13_v1.1_s.bin'],2006,6,12.352
8,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.08/nt_20060608_f13_v1.1_s.bin'],2006,6,12.531
9,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.09/nt_20060609_f13_v1.1_s.bin'],2006,6,12.725
10,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.10/nt_20060610_f13_v1.1_s.bin'],2006,6,12.839
11,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.11/nt_20060611_f13_v1.1_s.bin'],2006,6,12.973
12,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.12/nt_20060612_f13_v1.1_s.bin'],2006,6,13.125
13,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.13/nt_20060613_f13_v1.1_s.bin'],2006,6,13.25
14,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.14/nt_20060614_f13_v1.1_s.bin'],2006,6,13.359
15,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.15/nt_20060615_f13_v1.1_s.bin'],2006,6,13.423
16,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.16/nt_20060616_f13_v1.1_s.bin'],2006,6,13.479
17,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.17/nt_20060617_f13_v1.1_s.bin'],2006,6,13.555
18,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.18/nt_20060618_f13_v1.1_s.bin'],2006,6,13.599
19,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.19/nt_20060619_f13_v1.1_s.bin'],2006,6,13.701
20,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.20/nt_20060620_f13_v1.1_s.bin'],2006,6,13.845
21,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.21/nt_20060621_f13_v1.1_s.bin'],2006,6,13.881
22,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.22/nt_20060622_f13_v1.1_s.bin'],2006,6,13.954
23,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.23/nt_20060623_f13_v1.1_s.bin'],2006,6,14.042
24,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.24/nt_20060624_f13_v1.1_s.bin'],2006,6,14.199
25,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.25/nt_20060625_f13_v1.1_s.bin'],2006,6,14.333
26,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.26/nt_20060626_f13_v1.1_s.bin'],2006,6,14.412
27,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.27/nt_20060627_f13_v1.1_s.bin'],2006,6,14.507
28,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.28/nt_20060628_f13_v1.1_s.bin'],2006,6,14.63
29,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.29/nt_20060629_f13_v1.1_s.bin'],2006,6,14.744
30,['/ecs/DP1/PM/NSIDC-0051.001/2006.06.30/nt_20060630_f13_v1.1_s.bin'],2006,6,14.835
1,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.01/nt_20060701_f13_v1.1_s.bin'],2006,7,14.925
2,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.02/nt_20060702_f13_v1.1_s.bin'],2006,7,14.994
3,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.03/nt_20060703_f13_v1.1_s.bin'],2006,7,15.04
4,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.04/nt_20060704_f13_v1.1_s.bin'],2006,7,15.086
5,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.05/nt_20060705_f13_v1.1_s.bin'],2006,7,15.226
6,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.06/nt_20060706_f13_v1.1_s.bin'],2006,7,15.389
7,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.07/nt_20060707_f13_v1.1_s.bin'],2006,7,15.492
8,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.08/nt_20060708_f13_v1.1_s.bin'],2006,7,15.64
9,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.09/nt_20060709_f13_v1.1_s.bin'],2006,7,15.624
10,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.10/nt_20060710_f13_v1.1_s.bin'],2006,7,15.689
11,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.11/nt_20060711_f13_v1.1_s.bin'],2006,7,15.736
12,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.12/nt_20060712_f13_v1.1_s.bin'],2006,7,15.788
13,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.13/nt_20060713_f13_v1.1_s.bin'],2006,7,15.913
14,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.14/nt_20060714_f13_v1.1_s.bin'],2006,7,15.902
15,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.15/nt_20060715_f13_v1.1_s.bin'],2006,7,15.919
16,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.16/nt_20060716_f13_v1.1_s.bin'],2006,7,16.033
17,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.17/nt_20060717_f13_v1.1_s.bin'],2006,7,16.11
18,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.18/nt_20060718_f13_v1.1_s.bin'],2006,7,16.173
19,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.19/nt_20060719_f13_v1.1_s.bin'],2006,7,16.31
20,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.20/nt_20060720_f13_v1.1_s.bin'],2006,7,16.429
21,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.21/nt_20060721_f13_v1.1_s.bin'],2006,7,16.521
22,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.22/nt_20060722_f13_v1.1_s.bin'],2006,7,16.638
23,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.23/nt_20060723_f13_v1.1_s.bin'],2006,7,16.814
24,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.24/nt_20060724_f13_v1.1_s.bin'],2006,7,16.925
25,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.25/nt_20060725_f13_v1.1_s.bin'],2006,7,17.005
26,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.26/nt_20060726_f13_v1.1_s.bin'],2006,7,17.012
27,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.27/nt_20060727_f13_v1.1_s.bin'],2006,7,17.037
28,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.28/nt_20060728_f13_v1.1_s.bin'],2006,7,17.023
29,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.29/nt_20060729_f13_v1.1_s.bin'],2006,7,17.024
30,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.30/nt_20060730_f13_v1.1_s.bin'],2006,7,17.063
31,['/ecs/DP1/PM/NSIDC-0051.001/2006.07.31/nt_20060731_f13_v1.1_s.bin'],2006,7,17.058
1,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.01/nt_20060801_f13_v1.1_s.bin'],2006,8,17.066
2,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.02/nt_20060802_f13_v1.1_s.bin'],2006,8,17.116
3,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.03/nt_20060803_f13_v1.1_s.bin'],2006,8,17.148
4,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.04/nt_20060804_f13_v1.1_s.bin'],2006,8,17.151
5,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.05/nt_20060805_f13_v1.1_s.bin'],2006,8,17.233
6,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.06/nt_20060806_f13_v1.1_s.bin'],2006,8,17.335
7,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.07/nt_20060807_f13_v1.1_s.bin'],2006,8,17.376
8,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.08/nt_20060808_f13_v1.1_s.bin'],2006,8,17.5
9,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.09/nt_20060809_f13_v1.1_s.bin'],2006,8,17.652
10,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.10/nt_20060810_f13_v1.1_s.bin'],2006,8,17.677
11,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.11/nt_20060811_f13_v1.1_s.bin'],2006,8,17.773
12,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.12/nt_20060812_f13_v1.1_s.bin'],2006,8,17.836
13,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.13/nt_20060813_f13_v1.1_s.bin'],2006,8,17.889
14,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.14/nt_20060814_f13_v1.1_s.bin'],2006,8,17.882
15,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.15/nt_20060815_f13_v1.1_s.bin'],2006,8,17.934
16,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.16/nt_20060816_f13_v1.1_s.bin'],2006,8,18.043
17,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.17/nt_20060817_f13_v1.1_s.bin'],2006,8,18.226
18,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.18/nt_20060818_f13_v1.1_s.bin'],2006,8,18.324
19,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.19/nt_20060819_f13_v1.1_s.bin'],2006,8,18.404
20,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.20/nt_20060820_f13_v1.1_s.bin'],2006,8,18.448
21,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.21/nt_20060821_f13_v1.1_s.bin'],2006,8,18.576
22,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.22/nt_20060822_f13_v1.1_s.bin'],2006,8,18.656
23,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.23/nt_20060823_f13_v1.1_s.bin'],2006,8,18.663
24,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.24/nt_20060824_f13_v1.1_s.bin'],2006,8,18.755
25,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.25/nt_20060825_f13_v1.1_s.bin'],2006,8,18.796
26,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.26/nt_20060826_f13_v1.1_s.bin'],2006,8,18.751
27,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.27/nt_20060827_f13_v1.1_s.bin'],2006,8,18.843
28,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.28/nt_20060828_f13_v1.1_s.bin'],2006,8,18.957
29,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.29/nt_20060829_f13_v1.1_s.bin'],2006,8,19.041
30,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.30/nt_20060830_f13_v1.1_s.bin'],2006,8,19.009
31,['/ecs/DP1/PM/NSIDC-0051.001/2006.08.31/nt_20060831_f13_v1.1_s.bin'],2006,8,18.967
1,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.01/nt_20060901_f13_v1.1_s.bin'],2006,9,19.031
2,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.02/nt_20060902_f13_v1.1_s.bin'],2006,9,18.976
3,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.03/nt_20060903_f13_v1.1_s.bin'],2006,9,18.992
4,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.04/nt_20060904_f13_v1.1_s.bin'],2006,9,18.949
5,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.05/nt_20060905_f13_v1.1_s.bin'],2006,9,18.917
6,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.06/nt_20060906_f13_v1.1_s.bin'],2006,9,18.875
7,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.07/nt_20060907_f13_v1.1_s.bin'],2006,9,18.915
8,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.08/nt_20060908_f13_v1.1_s.bin'],2006,9,18.896
9,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.09/nt_20060909_f13_v1.1_s.bin'],2006,9,18.887
10,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.10/nt_20060910_f13_v1.1_s.bin'],2006,9,18.888
11,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.11/nt_20060911_f13_v1.1_s.bin'],2006,9,18.88
12,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.12/nt_20060912_f13_v1.1_s.bin'],2006,9,18.912
13,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.13/nt_20060913_f13_v1.1_s.bin'],2006,9,18.942
14,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.14/nt_20060914_f13_v1.1_s.bin'],2006,9,19.02
15,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.15/nt_20060915_f13_v1.1_s.bin'],2006,9,19.126
16,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.16/nt_20060916_f13_v1.1_s.bin'],2006,9,19.183
17,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.17/nt_20060917_f13_v1.1_s.bin'],2006,9,19.255
18,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.18/nt_20060918_f13_v1.1_s.bin'],2006,9,19.237
19,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.19/nt_20060919_f13_v1.1_s.bin'],2006,9,19.226
20,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.20/nt_20060920_f13_v1.1_s.bin'],2006,9,19.305
21,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.21/nt_20060921_f13_v1.1_s.bin'],2006,9,19.36
22,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.22/nt_20060922_f13_v1.1_s.bin'],2006,9,19.33
23,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.23/nt_20060923_f13_v1.1_s.bin'],2006,9,19.287
24,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.24/nt_20060924_f13_v1.1_s.bin'],2006,9,19.351
25,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.25/nt_20060925_f13_v1.1_s.bin'],2006,9,19.328
26,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.26/nt_20060926_f13_v1.1_s.bin'],2006,9,19.247
27,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.27/nt_20060927_f13_v1.1_s.bin'],2006,9,19.164
28,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.28/nt_20060928_f13_v1.1_s.bin'],2006,9,19.166
29,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.29/nt_20060929_f13_v1.1_s.bin'],2006,9,19.103
30,['/ecs/DP1/PM/NSIDC-0051.001/2006.09.30/nt_20060930_f13_v1.1_s.bin'],2006,9,19.075
1,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.01/nt_20061001_f13_v1.1_s.bin'],2006,10,19.064
2,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.02/nt_20061002_f13_v1.1_s.bin'],2006,10,19.076
3,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.03/nt_20061003_f13_v1.1_s.bin'],2006,10,19.153
4,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.04/nt_20061004_f13_v1.1_s.bin'],2006,10,19.257
5,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.05/nt_20061005_f13_v1.1_s.bin'],2006,10,19.183
6,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.06/nt_20061006_f13_v1.1_s.bin'],2006,10,19.171
7,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.07/nt_20061007_f13_v1.1_s.bin'],2006,10,19.171
8,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.08/nt_20061008_f13_v1.1_s.bin'],2006,10,19.141
9,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.09/nt_20061009_f13_v1.1_s.bin'],2006,10,19.107
10,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.10/nt_20061010_f13_v1.1_s.bin'],2006,10,19.028
11,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.11/nt_20061011_f13_v1.1_s.bin'],2006,10,18.957
12,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.12/nt_20061012_f13_v1.1_s.bin'],2006,10,18.824
13,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.13/nt_20061013_f13_v1.1_s.bin'],2006,10,18.855
14,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.14/nt_20061014_f13_v1.1_s.bin'],2006,10,18.874
15,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.15/nt_20061015_f13_v1.1_s.bin'],2006,10,18.914
16,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.16/nt_20061016_f13_v1.1_s.bin'],2006,10,18.836
17,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.17/nt_20061017_f13_v1.1_s.bin'],2006,10,18.778
18,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.18/nt_20061018_f13_v1.1_s.bin'],2006,10,18.713
19,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.19/nt_20061019_f13_v1.1_s.bin'],2006,10,18.638
20,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.20/nt_20061020_f13_v1.1_s.bin'],2006,10,18.651
21,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.21/nt_20061021_f13_v1.1_s.bin'],2006,10,18.588
22,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.22/nt_20061022_f13_v1.1_s.bin'],2006,10,18.585
23,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.23/nt_20061023_f13_v1.1_s.bin'],2006,10,18.515
24,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.24/nt_20061024_f13_v1.1_s.bin'],2006,10,18.456
25,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.25/nt_20061025_f13_v1.1_s.bin'],2006,10,18.433
26,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.26/nt_20061026_f13_v1.1_s.bin'],2006,10,18.321
27,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.27/nt_20061027_f13_v1.1_s.bin'],2006,10,18.22
28,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.28/nt_20061028_f13_v1.1_s.bin'],2006,10,18.176
29,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.29/nt_20061029_f13_v1.1_s.bin'],2006,10,18.04
30,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.30/nt_20061030_f13_v1.1_s.bin'],2006,10,18
31,['/ecs/DP1/PM/NSIDC-0051.001/2006.10.31/nt_20061031_f13_v1.1_s.bin'],2006,10,17.986
1,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.01/nt_20061101_f13_v1.1_s.bin'],2006,11,17.946
2,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.02/nt_20061102_f13_v1.1_s.bin'],2006,11,17.896
3,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.03/nt_20061103_f13_v1.1_s.bin'],2006,11,17.808
4,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.04/nt_20061104_f13_v1.1_s.bin'],2006,11,17.709
5,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.05/nt_20061105_f13_v1.1_s.bin'],2006,11,17.611
6,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.06/nt_20061106_f13_v1.1_s.bin'],2006,11,17.477
7,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.07/nt_20061107_f13_v1.1_s.bin'],2006,11,17.333
8,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.08/nt_20061108_f13_v1.1_s.bin'],2006,11,17.269
9,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.09/nt_20061109_f13_v1.1_s.bin'],2006,11,17.244
10,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.10/nt_20061110_f13_v1.1_s.bin'],2006,11,17.155
11,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.11/nt_20061111_f13_v1.1_s.bin'],2006,11,17.053
12,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.12/nt_20061112_f13_v1.1_s.bin'],2006,11,16.953
13,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.13/nt_20061113_f13_v1.1_s.bin'],2006,11,16.881
14,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.14/nt_20061114_f13_v1.1_s.bin'],2006,11,16.701
15,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.15/nt_20061115_f13_v1.1_s.bin'],2006,11,16.534
16,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.16/nt_20061116_f13_v1.1_s.bin'],2006,11,16.462
17,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.17/nt_20061117_f13_v1.1_s.bin'],2006,11,16.352
18,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.18/nt_20061118_f13_v1.1_s.bin'],2006,11,16.244
19,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.19/nt_20061119_f13_v1.1_s.bin'],2006,11,16.102
20,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.20/nt_20061120_f13_v1.1_s.bin'],2006,11,15.862
21,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.21/nt_20061121_f13_v1.1_s.bin'],2006,11,15.648
22,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.22/nt_20061122_f13_v1.1_s.bin'],2006,11,15.369
23,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.23/nt_20061123_f13_v1.1_s.bin'],2006,11,15.197
24,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.24/nt_20061124_f13_v1.1_s.bin'],2006,11,14.953
25,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.25/nt_20061125_f13_v1.1_s.bin'],2006,11,14.748
26,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.26/nt_20061126_f13_v1.1_s.bin'],2006,11,14.558
27,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.27/nt_20061127_f13_v1.1_s.bin'],2006,11,14.295
28,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.28/nt_20061128_f13_v1.1_s.bin'],2006,11,14.017
29,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.29/nt_20061129_f13_v1.1_s.bin'],2006,11,13.863
30,['/ecs/DP1/PM/NSIDC-0051.001/2006.11.30/nt_20061130_f13_v1.1_s.bin'],2006,11,13.655
1,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.01/nt_20061201_f13_v1.1_s.bin'],2006,12,13.488
2,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.02/nt_20061202_f13_v1.1_s.bin'],2006,12,13.309
3,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.03/nt_20061203_f13_v1.1_s.bin'],2006,12,12.986
4,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.04/nt_20061204_f13_v1.1_s.bin'],2006,12,12.768
5,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.05/nt_20061205_f13_v1.1_s.bin'],2006,12,12.503
6,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.06/nt_20061206_f13_v1.1_s.bin'],2006,12,12.207
7,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.07/nt_20061207_f13_v1.1_s.bin'],2006,12,11.889
8,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.08/nt_20061208_f13_v1.1_s.bin'],2006,12,11.629
9,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.09/nt_20061209_f13_v1.1_s.bin'],2006,12,11.307
10,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.10/nt_20061210_f13_v1.1_s.bin'],2006,12,11.055
11,['/ecs/DP1/PM/NSIDC-0051.001/2006.12.11/nt_20061211_f13_v1.1_s.bin'],2006,12,10.807
