RecordID,id,Name,Value,random1,random2
16021,Respondent #670,Design - I easily understood how to use the product.,Strongly Disagree,0.223477,0.589999
16022,Respondent #670,Design - I had no trouble installing the product.,Strongly Agree,0.570728,0.375119
16023,Respondent #670,"Design - The product's design is unintuitive.",Disagree,0.549244,0.179631
16024,Respondent #670,Quality - The product was durable.,Agree,0.527418,0.772501
16025,Respondent #670,Quality - The product was free from scratches.,Neutral,0.670412,0.210916
16026,Respondent #670,Quality - The product is deformed.,Neutral,0.955828,0.477703
16027,Respondent #670,Pricing - The product is affordable.,Agree,0.365677,0.667487
16028,Respondent #670,Pricing - The product saves me valuable time.,Agree,0.162759,0.459606
16029,Respondent #670,Pricing - The product saves me valuable effort.,Disagree,0.703969,0.897715
16030,Respondent #671,Design - I easily understood how to use the product.,Disagree,0.48414,0.82331
16031,Respondent #671,Design - I had no trouble installing the product.,Strongly Agree,0.568081,0.478673
16032,Respondent #671,"Design - The product's design is unintuitive.",Strongly Disagree,0.158713,0.557695
16033,Respondent #671,Quality - The product was durable.,Neutral,0.750793,0.460521
16034,Respondent #671,Quality - The product was free from scratches.,Disagree,0.34082,0.258388
16035,Respondent #671,Quality - The product is deformed.,Strongly Agree,0.618785,0.86017
16036,Respondent #671,Pricing - The product is affordable.,Disagree,0.970377,0.504422
16037,Respondent #671,Pricing - The product saves me valuable time.,Neutral,0.284965,0.317751
16038,Respondent #671,Pricing - The product saves me valuable effort.,Disagree,0.900295,0.345384
16039,Respondent #672,Design - I easily understood how to use the product.,Strongly Disagree,0.032701,0.966395
16040,Respondent #672,Design - I had no trouble installing the product.,Neutral,0.809705,0.167288
16041,Respondent #672,"Design - The product's design is unintuitive.",Disagree,0.993809,0.797199
16042,Respondent #672,Quality - The product was durable.,Strongly Agree,0.824095,0.743565
16043,Respondent #672,Quality - The product was free from scratches.,Disagree,0.67408,0.703806
16044,Respondent #672,Quality - The product is deformed.,Neutral,0.192093,0.331536
16045,Respondent #672,Pricing - The product is affordable.,Strongly Disagree,0.906784,0.312412
16046,Respondent #672,Pricing - The product saves me valuable time.,Disagree,0.90123,0.891483
16047,Respondent #672,Pricing - The product saves me valuable effort.,Disagree,0.089515,0.276639
16048,Respondent #673,Design - I easily understood how to use the product.,Neutral,0.990444,0.037811
16049,Respondent #673,Design - I had no trouble installing the product.,Agree,0.052489,0.237097
16050,Respondent #673,"Design - The product's design is unintuitive.",Agree,0.058703,0.441699
16051,Respondent #673,Quality - The product was durable.,Strongly Agree,0.090605,0.414588
16052,Respondent #673,Quality - The product was free from scratches.,Disagree,0.050161,0.211279
16053,Respondent #673,Quality - The product is deformed.,Neutral,0.485024,0.604679
16054,Respondent #673,Pricing - The product is affordable.,Strongly Disagree,0.556508,0.225971
16055,Respondent #673,Pricing - The product saves me valuable time.,Neutral,0.515276,0.149303
16056,Respondent #673,Pricing - The product saves me valuable effort.,Strongly Disagree,0.66026,0.452798
16057,Respondent #674,Design - I easily understood how to use the product.,Strongly Disagree,0.241566,0.528963
16058,Respondent #674,Design - I had no trouble installing the product.,Strongly Agree,0.50799,0.81287
16059,Respondent #674,"Design - The product's design is unintuitive.",Strongly Disagree,0.729592,0.831938
16060,Respondent #674,Quality - The product was durable.,Strongly Agree,0.251936,0.254365
16061,Respondent #674,Quality - The product was free from scratches.,Neutral,0.543596,0.80417
16062,Respondent #674,Quality - The product is deformed.,Disagree,0.822217,0.364928
16063,Respondent #674,Pricing - The product is affordable.,Disagree,0.953006,0.189993
16064,Respondent #674,Pricing - The product saves me valuable time.,Neutral,0.923713,0.638603
16065,Respondent #674,Pricing - The product saves me valuable effort.,Disagree,0.325517,0.891759
16066,Respondent #675,Design - I easily understood how to use the product.,Strongly Disagree,0.340389,0.207667
16067,Respondent #675,Design - I had no trouble installing the product.,Agree,0.84967,0.156957
16068,Respondent #675,"Design - The product's design is unintuitive.",Strongly Disagree,0.517836,0.835587
16069,Respondent #675,Quality - The product was durable.,Neutral,0.318008,0.796724
16070,Respondent #675,Quality - The product was free from scratches.,Disagree,0.632569,0.035001
16071,Respondent #675,Quality - The product is deformed.,Neutral,0.443351,0.483948
16072,Respondent #675,Pricing - The product is affordable.,Strongly Agree,0.2302,0.656594
16073,Respondent #675,Pricing - The product saves me valuable time.,Neutral,0.214617,0.523394
16074,Respondent #675,Pricing - The product saves me valuable effort.,Disagree,0.220407,0.453194
16075,Respondent #676,Design - I easily understood how to use the product.,Agree,0.787913,0.471977
16076,Respondent #676,Design - I had no trouble installing the product.,Neutral,0.210232,0.768458
16077,Respondent #676,"Design - The product's design is unintuitive.",Neutral,0.915416,0.679027
16078,Respondent #676,Quality - The product was durable.,Agree,0.205207,0.689541
16079,Respondent #676,Quality - The product was free from scratches.,Disagree,0.632827,0.300011
16080,Respondent #676,Quality - The product is deformed.,Strongly Agree,0.259995,0.99223
16081,Respondent #676,Pricing - The product is affordable.,Disagree,0.338245,0.314113
16082,Respondent #676,Pricing - The product saves me valuable time.,Agree,0.604359,0.546707
16083,Respondent #676,Pricing - The product saves me valuable effort.,Neutral,0.627907,0.687547
16084,Respondent #677,Design - I easily understood how to use the product.,Disagree,0.756249,0.265954
16085,Respondent #677,Design - I had no trouble installing the product.,Strongly Agree,0.218444,0.963725
16086,Respondent #677,"Design - The product's design is unintuitive.",Disagree,0.253771,0.93858
16087,Respondent #677,Quality - The product was durable.,Agree,0.687218,0.904699
16088,Respondent #677,Quality - The product was free from scratches.,Neutral,0.567807,0.854594
16089,Respondent #677,Quality - The product is deformed.,Neutral,0.117245,0.809847
16090,Respondent #677,Pricing - The product is affordable.,Strongly Disagree,0.763066,0.242867
16091,Respondent #677,Pricing - The product saves me valuable time.,Agree,0.377318,0.911312
16092,Respondent #677,Pricing - The product saves me valuable effort.,Disagree,0.302468,0.847964
16093,Respondent #678,Design - I easily understood how to use the product.,Disagree,0.121509,0.652745
16094,Respondent #678,Design - I had no trouble installing the product.,Agree,0.925163,0.712881
16095,Respondent #678,"Design - The product's design is unintuitive.",Disagree,0.744052,0.917794
16096,Respondent #678,Quality - The product was durable.,Neutral,0.07917,0.263244
16097,Respondent #678,Quality - The product was free from scratches.,Neutral,0.577557,0.266335
16098,Respondent #678,Quality - The product is deformed.,Disagree,0.901603,0.554412
16099,Respondent #678,Pricing - The product is affordable.,Strongly Disagree,0.610673,0.546632
16100,Respondent #678,Pricing - The product saves me valuable time.,Neutral,0.029401,0.741863
16101,Respondent #678,Pricing - The product saves me valuable effort.,Disagree,0.456515,0.391296
16102,Respondent #679,Design - I easily understood how to use the product.,Strongly Disagree,0.365489,0.704085
16103,Respondent #679,Design - I had no trouble installing the product.,Agree,0.423998,0.981219
16104,Respondent #679,"Design - The product's design is unintuitive.",Neutral,0.557729,0.888584
16105,Respondent #679,Quality - The product was durable.,Strongly Agree,0.4859,0.860731
16106,Respondent #679,Quality - The product was free from scratches.,Disagree,0.835074,0.819277
16107,Respondent #679,Quality - The product is deformed.,Neutral,0.670313,0.443084
16108,Respondent #679,Pricing - The product is affordable.,Disagree,0.57578,0.129033
16109,Respondent #679,Pricing - The product saves me valuable time.,Neutral,0.15396,0.715621
16110,Respondent #679,Pricing - The product saves me valuable effort.,Disagree,0.631765,0.98571
16111,Respondent #680,Design - I easily understood how to use the product.,Strongly Disagree,0.980538,0.860093
16112,Respondent #680,Design - I had no trouble installing the product.,Neutral,0.960758,0.685559
16113,Respondent #680,"Design - The product's design is unintuitive.",Agree,0.467544,0.039061
16114,Respondent #680,Quality - The product was durable.,Strongly Agree,0.069842,0.931839
16115,Respondent #680,Quality - The product was free from scratches.,Disagree,0.958688,0.884123
16116,Respondent #680,Quality - The product is deformed.,Neutral,0.519785,0.405947
16117,Respondent #680,Pricing - The product is affordable.,Neutral,0.205563,0.964356
16118,Respondent #680,Pricing - The product saves me valuable time.,Neutral,0.877553,0.482701
16119,Respondent #680,Pricing - The product saves me valuable effort.,Strongly Disagree,0.624423,0.361961
16120,Respondent #681,Design - I easily understood how to use the product.,Strongly Disagree,0.639437,0.590599
16121,Respondent #681,Design - I had no trouble installing the product.,Agree,0.848724,0.130272
16122,Respondent #681,"Design - The product's design is unintuitive.",Strongly Disagree,0.48777,0.159053
16123,Respondent #681,Quality - The product was durable.,Disagree,0.951878,0.260428
16124,Respondent #681,Quality - The product was free from scratches.,Disagree,0.739441,0.196128
16125,Respondent #681,Quality - The product is deformed.,Neutral,0.898512,0.045268
16126,Respondent #681,Pricing - The product is affordable.,Strongly Disagree,0.716897,0.676414
16127,Respondent #681,Pricing - The product saves me valuable time.,Neutral,0.769016,0.658265
16128,Respondent #681,Pricing - The product saves me valuable effort.,Strongly Disagree,0.488754,0.68639
16129,Respondent #682,Design - I easily understood how to use the product.,Strongly Disagree,0.518066,0.420861
16130,Respondent #682,Design - I had no trouble installing the product.,Neutral,0.484232,0.324424
16131,Respondent #682,"Design - The product's design is unintuitive.",Disagree,0.326794,0.414921
16132,Respondent #682,Quality - The product was durable.,Strongly Agree,0.745391,0.546491
16133,Respondent #682,Quality - The product was free from scratches.,Disagree,0.847103,0.140091
16134,Respondent #682,Quality - The product is deformed.,Neutral,0.493282,0.467426
16135,Respondent #682,Pricing - The product is affordable.,Strongly Disagree,0.031023,0.278346
16136,Respondent #682,Pricing - The product saves me valuable time.,Neutral,0.980736,0.80298
16137,Respondent #682,Pricing - The product saves me valuable effort.,Strongly Disagree,0.381403,0.81013
16138,Respondent #683,Design - I easily understood how to use the product.,Strongly Disagree,0.125197,0.746547
16139,Respondent #683,Design - I had no trouble installing the product.,Neutral,0.852209,0.121182
16140,Respondent #683,"Design - The product's design is unintuitive.",Disagree,0.540065,0.74983
16141,Respondent #683,Quality - The product was durable.,Agree,0.351349,0.472501
16142,Respondent #683,Quality - The product was free from scratches.,Disagree,0.843005,0.609685
16143,Respondent #683,Quality - The product is deformed.,Neutral,0.587354,0.400057
16144,Respondent #683,Pricing - The product is affordable.,Disagree,0.020283,0.755175
