transaction_date,transaction_hour,location_state,location_city,rewards_number,rewards_member,num_of_items,coupon_flag,discount_amt,order_amt
10/30/2020,7:31 PM,Alabama,Birmingham,248-905-53,false,15,,,$174.99
7/8/2020,8:26 PM,Florida,Miami,680-988-99,false,6,Yes,0.48,$231.08
8/5/2020,8:20 PM,South Carolina,Spartanburg,,,22,Yes,0.39,$85.89
1/16/2020,11:13 AM,Mississippi,Hattiesburg,,,31,,,$33.64
1/10/2020,8:25 PM,Florida,Miami,214-360-84,true,20,Yes,0.31,$25.99
10/28/2019,11:17 AM,Florida,Boca Raton,155-696-96,false,33,,,$171.45
10/13/2020,5:41 PM,Florida,Tampa,363-995-18,true,26,,,$99.11
8/13/2020,6:48 PM,South Carolina,Columbia,,,15,,,$181.17
12/12/2019,8:15 PM,South Carolina,Greenville,,,14,,,$196.82
12/29/2019,2:05 PM,Florida,Lakeland,648-343-76,false,16,Yes,0.31,$110.49
4/22/2020,5:27 PM,Florida,Panama City,599-851-57,false,8,,,$45.81
7/21/2020,8:14 PM,Alabama,Mobile,,,26,,,$19.60
6/1/2020,6:41 PM,Florida,Hialeah,136-312-46,true,25,,,$194.96
6/4/2020,11:20 AM,Florida,Miami,405-589-88,false,5,,,$141.98
9/5/2020,2:46 PM,Florida,Fort Lauderdale,,,22,,,$140.86
2/14/2020,6:26 PM,Georgia,Marietta,149-739-32,true,31,,,$162.12
5/5/2020,2:28 PM,Florida,Hialeah,900-794-05,false,15,,,$76.06
7/6/2020,7:20 PM,Florida,Tampa,496-806-96,false,6,,,$197.72
10/25/2020,1:09 PM,South Carolina,Charleston,414-730-49,false,16,Yes,0.11,$51.38
8/26/2020,1:26 PM,Mississippi,Jackson,617-417-67,false,11,,,$140.80
10/5/2019,2:03 PM,Alabama,Mobile,,,6,,,$195.37
5/2/2020,6:07 PM,Georgia,Augusta,396-630-61,true,5,,,$156.87
11/26/2019,5:21 PM,Georgia,Atlanta,,,15,,,$73.65
8/27/2020,11:22 AM,Florida,Jacksonville,557-135-45,false,33,,,$204.97
12/31/2019,6:05 PM,Florida,Miami,688-900-35,false,34,,,$129.15
9/18/2020,11:30 AM,Florida,Pensacola,807-120-94,false,11,,,$62.71
1/11/2020,11:40 AM,Florida,Clearwater,509-526-82,false,21,,,$98.90
4/23/2020,8:03 PM,Florida,Clearwater,109-911-04,true,16,,,$189.82
10/25/2020,7:04 PM,Florida,Lakeland,598-310-04,false,32,,,$157.83
3/2/2020,6:55 PM,Florida,Lakeland,036-484-88,true,17,Yes,0.15,$134.99
8/13/2020,2:16 PM,Florida,Melbourne,,,18,,,$171.64
4/14/2020,4:29 PM,Georgia,Athens,,,8,,,$51.81
7/5/2020,6:41 PM,Florida,Fort Lauderdale,635-556-51,false,31,,,$193.88
4/15/2020,6:19 PM,Alabama,Montgomery,,,11,,,$61.48
1/27/2020,1:56 PM,Alabama,Mobile,647-257-32,false,19,Yes,0.21,$81.09
3/14/2020,6:44 PM,Florida,Seminole,,,33,,,$62.77
11/7/2019,6:41 PM,Alabama,Montgomery,,,27,,,$142.31
10/20/2020,7:06 PM,Florida,Jacksonville,404-413-71,false,9,,,$179.13
12/13/2019,7:32 PM,Florida,Orlando,099-972-71,false,22,,,$227.23
8/17/2020,3:41 PM,Mississippi,Jackson,719-529-74,false,10,Yes,0.49,$134.72
7/26/2020,12:14 PM,Florida,West Palm Beach,,,17,,,$216.41
7/14/2020,8:56 PM,South Carolina,Columbia,,,10,Yes,0.47,$21.15
8/25/2020,4:26 PM,Florida,Hollywood,098-909-90,false,8,,,$31.90
9/24/2020,12:16 PM,Alabama,Mobile,,,16,,,$119.65
3/7/2020,5:04 PM,Georgia,Augusta,066-340-44,false,14,,,$41.42
8/4/2020,2:33 PM,Florida,Tallahassee,,,6,,,$64.10
12/30/2019,3:28 PM,Alabama,Montgomery,365-092-05,false,20,,,$231.80
2/17/2020,8:12 PM,Georgia,Macon,998-986-80,false,21,,,$164.36
8/20/2020,2:46 PM,Florida,Saint Petersburg,,,30,,,$124.24
6/28/2020,12:39 PM,Florida,Saint Petersburg,,,15,,,$183.95
2/23/2020,12:38 PM,Florida,Naples,,,27,,,$171.91
6/30/2020,12:51 PM,South Carolina,Columbia,,,24,,,$76.48
3/26/2020,1:12 PM,Georgia,Atlanta,856-009-14,true,3,,,$107.49
7/8/2020,5:56 PM,Florida,Sarasota,299-724-68,false,5,,,$122.49
12/1/2019,5:13 PM,Florida,Gainesville,791-446-64,false,3,,,$200.63
10/30/2020,2:43 PM,Florida,Tampa,,,14,,,$21.60
12/4/2019,2:31 PM,Florida,Jacksonville,347-490-87,true,26,,,$84.32
12/5/2019,6:45 PM,Florida,Daytona Beach,458-665-05,false,31,Yes,0.31,$160.26
12/31/2019,8:30 PM,Georgia,Atlanta,,,34,Yes,0.41,$92.74
10/4/2019,11:45 AM,Florida,Miami,,,14,,,$207.19
3/18/2020,1:53 PM,Florida,Tampa,681-337-07,true,8,,,$100.53
6/23/2020,8:57 PM,Georgia,Atlanta,,,34,,,$175.65
3/28/2020,2:01 PM,Florida,Pinellas Park,095-766-97,true,21,,,$32.53
3/23/2020,4:32 PM,Florida,Miami,,,30,Yes,0.17,$54.10
7/12/2020,7:27 PM,Florida,Clearwater,,,33,Yes,0.25,$175.36
10/5/2020,12:28 PM,Florida,Cape Coral,078-666-82,false,27,,,$123.73
11/4/2019,2:20 PM,Florida,Fort Myers,861-373-10,true,29,,,$198.09
6/12/2020,2:43 PM,Florida,Orlando,,,33,,,$162.18
5/28/2020,2:17 PM,Florida,Miami Beach,698-269-69,false,4,,,$196.86
11/28/2019,3:05 PM,Florida,Tallahassee,,,33,,,$112.53
11/4/2019,4:33 PM,Florida,Zephyrhills,070-547-94,true,16,,,$45.11
8/18/2020,11:42 AM,Florida,Tampa,823-088-36,true,27,Yes,0.27,$95.40
10/12/2019,2:28 PM,Florida,Spring Hill,387-173-55,true,21,Yes,0.45,$65.01
10/1/2020,11:46 AM,Florida,Boca Raton,,,22,,,$130.22
4/23/2020,1:32 PM,Alabama,Birmingham,634-736-27,true,15,,,$77.92
3/18/2020,2:44 PM,Georgia,Atlanta,994-033-23,false,18,,,$24.97
4/4/2020,5:52 PM,Florida,Tampa,,,28,Yes,0.34,$120.96
8/10/2020,2:57 PM,Florida,Miami,,,31,,,$134.94
10/23/2020,4:03 PM,Florida,Pensacola,,,15,,,$198.88
4/27/2020,4:24 PM,Florida,Panama City,976-278-36,false,3,,,$94.57
5/6/2020,4:59 PM,Florida,Clearwater,,,27,,,$220.09
2/10/2020,11:05 AM,Florida,Fort Lauderdale,919-147-70,true,11,,,$154.81
10/24/2019,12:56 PM,Florida,Melbourne,,,11,,,$204.37
8/22/2020,2:24 PM,Florida,Miami,409-359-86,true,34,Yes,0.25,$52.60
10/17/2019,7:23 PM,Florida,Hialeah,257-653-65,true,24,,,$165.51
7/6/2020,1:34 PM,Alabama,Mobile,147-342-85,false,29,,,$70.49
11/16/2019,1:21 PM,Florida,Naples,,,28,,,$106.54
1/8/2020,2:13 PM,Florida,West Palm Beach,042-525-13,true,32,Yes,0.49,$183.05
2/12/2020,2:32 PM,Georgia,Atlanta,328-645-35,false,5,,,$159.49
7/15/2020,6:26 PM,Mississippi,Jackson,,,3,Yes,0.3,$124.07
7/2/2020,11:03 AM,Florida,Fort Lauderdale,,,16,,,$141.87
1/26/2020,2:04 PM,Georgia,Savannah,,,10,,,$79.61
8/11/2020,8:38 PM,Georgia,Columbus,316-405-52,false,33,,,$99.93
5/3/2020,5:47 PM,Florida,Gainesville,976-516-43,false,25,,,$77.35
6/26/2020,1:56 PM,Georgia,Norcross,212-940-02,false,32,Yes,0.37,$52.95
10/27/2019,3:03 PM,Florida,Melbourne,501-819-49,true,28,,,$157.57
8/26/2020,4:36 PM,Georgia,Norcross,212-926-26,false,30,,,$79.65
1/17/2020,6:49 PM,Georgia,Lawrenceville,,,25,Yes,0.24,$219.27
9/3/2020,6:09 PM,Alabama,Mobile,613-086-06,false,19,,,$136.66
6/19/2020,3:47 PM,South Carolina,Florence,,,5,Yes,0.22,$143.00
4/22/2020,5:33 PM,South Carolina,Columbia,,,21,,,$216.57
2/11/2020,5:26 PM,Florida,Saint Augustine,,,32,Yes,0.38,$64.51
9/8/2020,5:30 PM,Florida,Jacksonville,307-015-61,false,19,,,$31.96
6/24/2020,5:02 PM,Florida,Naples,407-589-50,false,15,,,$91.09
6/29/2020,7:26 PM,Florida,Pensacola,890-511-79,false,16,,,$113.34
3/22/2020,1:36 PM,Alabama,Birmingham,622-607-82,true,8,,,$114.18
3/19/2020,3:17 PM,Florida,Saint Petersburg,,,29,,,$209.55
12/3/2019,8:58 PM,Alabama,Birmingham,,,13,Yes,0.49,$143.92
10/12/2020,2:20 PM,Alabama,Birmingham,,,30,,,$57.52
10/2/2019,6:52 PM,Georgia,Atlanta,595-309-15,true,22,,,$221.82
1/11/2020,12:03 PM,Alabama,Birmingham,,,33,,,$96.29
6/30/2020,6:51 PM,Florida,Miami,445-864-65,true,30,,,$51.15
7/29/2020,6:35 PM,Florida,Jacksonville,,,12,,,$181.77
4/23/2020,1:40 PM,Georgia,Columbus,515-758-89,true,19,,,$167.76
1/1/2020,12:58 PM,Florida,Jacksonville,,,8,Yes,0.14,$36.96
2/29/2020,6:13 PM,Georgia,Atlanta,444-457-81,false,12,,,$76.54
5/14/2020,8:37 PM,Georgia,Macon,360-278-40,true,5,,,$137.80
10/10/2020,12:55 PM,Florida,Bradenton,,,23,,,$216.84
5/24/2020,5:06 PM,South Carolina,Greenville,135-050-09,false,16,Yes,0.38,$177.75
2/11/2020,7:49 PM,South Carolina,Columbia,,,18,,,$46.03
9/8/2020,5:34 PM,Georgia,Decatur,,,25,,,$42.42
2/23/2020,4:37 PM,Florida,Lakeland,076-544-84,true,8,,,$221.30
9/15/2020,4:02 PM,Florida,Miami,247-873-01,false,30,Yes,0.36,$197.05
9/24/2020,1:09 PM,Florida,Saint Petersburg,885-204-50,true,26,,,$195.97
10/16/2019,8:23 PM,Florida,Pompano Beach,,,10,Yes,0.39,$193.45
12/11/2019,12:08 PM,Florida,Hialeah,,,18,,,$187.72
11/13/2019,3:18 PM,Alabama,Mobile,,,25,,,$187.04
9/19/2020,2:23 PM,Georgia,Macon,478-924-76,true,33,,,$104.16
10/21/2019,4:42 PM,Florida,Boca Raton,,,28,,,$47.16
1/1/2020,6:20 PM,Florida,Orlando,,,14,,,$212.65
2/11/2020,11:04 AM,Alabama,Mobile,,,20,,,$157.89
4/18/2020,12:50 PM,Florida,Palm Bay,912-031-71,false,28,,,$117.90
6/25/2020,4:10 PM,Florida,Fort Lauderdale,082-059-47,true,10,Yes,0.27,$73.07
4/24/2020,6:20 PM,Alabama,Birmingham,326-150-64,false,31,,,$140.72
3/6/2020,5:51 PM,Georgia,Macon,,,29,Yes,0.26,$89.48
7/5/2020,2:18 PM,South Carolina,Florence,,,28,,,$77.10
10/17/2020,8:21 PM,Florida,Miami Beach,360-085-10,true,22,Yes,0.27,$25.44
12/22/2019,8:27 PM,Florida,Miami,,,14,,,$123.04
10/23/2020,7:18 PM,Georgia,Athens,046-492-88,true,32,,,$44.54
4/2/2020,11:00 AM,Florida,Fort Lauderdale,102-570-37,false,4,Yes,0.46,$75.08
8/2/2020,8:36 PM,South Carolina,Greenville,,,27,Yes,0.49,$105.98
9/22/2020,2:32 PM,Florida,Orlando,670-780-42,true,24,,,$217.83
10/13/2019,4:24 PM,Georgia,Macon,935-548-88,true,28,,,$39.55
8/25/2020,1:24 PM,Florida,Jacksonville,221-617-20,false,30,,,$112.39
5/29/2020,4:01 PM,Florida,Miami,561-698-47,true,17,,,$45.46
10/20/2020,3:47 PM,Florida,Gainesville,166-810-47,false,32,,,$178.77
10/21/2020,4:05 PM,Alabama,Birmingham,320-844-48,true,13,Yes,0.3,$222.98
2/15/2020,4:17 PM,Florida,Lake Worth,308-805-85,false,29,,,$197.75
10/10/2020,11:21 AM,Florida,Miami,650-630-33,true,25,,,$217.10
7/30/2020,5:47 PM,Florida,Hialeah,627-889-30,true,4,Yes,0.28,$156.56
4/2/2020,3:26 PM,Florida,Boca Raton,800-629-71,true,4,,,$108.69
4/11/2020,6:46 PM,South Carolina,Greenville,840-299-42,false,19,,,$205.71
9/27/2020,4:04 PM,Alabama,Gadsden,739-872-79,false,6,Yes,0.41,$152.24
3/5/2020,12:38 PM,Florida,Miami,,,4,,,$199.51
8/2/2020,5:58 PM,Florida,Daytona Beach,126-145-18,false,20,,,$220.84
10/13/2020,12:44 PM,Florida,Panama City,222-854-75,true,17,,,$93.90
6/9/2020,1:42 PM,Georgia,Atlanta,262-687-94,true,6,,,$170.96
11/26/2019,11:55 AM,Florida,Miami,321-550-36,true,33,,,$159.87
9/7/2020,1:23 PM,Florida,Lake Worth,979-109-93,true,15,,,$196.49
8/4/2020,6:15 PM,Florida,West Palm Beach,,,24,,,$201.11
6/26/2020,6:36 PM,Georgia,Atlanta,931-627-54,true,15,,,$133.28
3/4/2020,1:54 PM,Georgia,Columbus,,,7,,,$104.33
5/25/2020,5:47 PM,Florida,Orlando,776-883-07,true,22,,,$233.32
1/10/2020,7:27 PM,Florida,Bradenton,172-497-26,true,5,,,$140.53
6/19/2020,7:24 PM,Alabama,Huntsville,787-373-04,false,18,Yes,0.39,$189.58
2/9/2020,12:35 PM,Georgia,Augusta,848-132-75,true,22,,,$118.62
6/12/2020,4:47 PM,Georgia,Atlanta,,,14,,,$68.18
8/7/2020,5:28 PM,Mississippi,Jackson,,,11,,,$88.15
11/1/2019,7:59 PM,Florida,Orlando,958-066-77,true,12,,,$71.93
8/15/2020,6:18 PM,Alabama,Mobile,391-466-09,false,33,,,$228.64
5/23/2020,12:17 PM,Florida,West Palm Beach,,,13,,,$64.18
9/17/2020,6:55 PM,Georgia,Atlanta,535-555-85,false,22,,,$166.29
5/9/2020,11:33 AM,Florida,Fort Lauderdale,897-234-49,false,12,,,$187.45
12/23/2019,1:30 PM,Florida,Naples,762-495-52,false,22,,,$110.77
3/11/2020,6:44 PM,Alabama,Mobile,798-836-60,true,5,,,$227.43
6/30/2020,3:02 PM,Florida,Tampa,,,20,,,$174.44
11/14/2019,5:02 PM,Georgia,Atlanta,,,9,,,$218.71
4/3/2020,12:56 PM,Alabama,Huntsville,,,6,,,$202.13
12/16/2019,2:29 PM,Florida,Punta Gorda,991-536-15,true,13,,,$35.18
10/13/2020,1:56 PM,Florida,Orlando,924-945-33,false,13,,,$189.56
9/12/2020,4:22 PM,Florida,Miami,,,25,,,$218.45
10/15/2020,8:12 PM,Georgia,Cumming,,,14,Yes,0.34,$100.55
7/24/2020,3:13 PM,Georgia,Atlanta,387-522-15,true,12,Yes,0.23,$215.48
9/4/2020,6:19 PM,Mississippi,Jackson,692-845-57,true,8,,,$78.59
6/6/2020,1:22 PM,Florida,Melbourne,993-859-21,true,6,,,$205.70
9/30/2020,12:16 PM,Florida,Tampa,,,12,,,$174.48
12/26/2019,2:57 PM,Georgia,Atlanta,615-272-06,true,8,,,$144.47
7/31/2020,5:24 PM,South Carolina,Spartanburg,815-294-87,false,18,,,$35.29
12/27/2019,7:44 PM,Georgia,Marietta,935-706-61,false,6,,,$156.73
8/13/2020,1:12 PM,Alabama,Mobile,991-138-56,true,16,,,$218.79
3/10/2020,8:14 PM,Florida,Winter Haven,,,24,,,$216.62
5/18/2020,6:40 PM,Florida,Saint Petersburg,450-843-79,true,31,Yes,0.21,$71.46
9/15/2020,3:28 PM,Florida,Jacksonville,,,15,,,$99.37
12/6/2019,1:06 PM,Alabama,Mobile,067-002-40,true,4,,,$218.69
6/23/2020,6:19 PM,South Carolina,Charleston,236-094-89,false,7,,,$39.90
9/1/2020,12:54 PM,Georgia,Atlanta,,,20,Yes,0.3,$227.55
10/15/2020,5:43 PM,Florida,Fort Myers,,,18,,,$62.35
12/7/2019,3:08 PM,Florida,Seminole,317-898-06,true,10,,,$85.90
5/1/2020,1:37 PM,Alabama,Mobile,985-732-86,false,29,,,$158.05
9/9/2020,4:44 PM,Alabama,Montgomery,502-756-76,false,28,,,$168.94
3/13/2020,6:32 PM,South Carolina,Charleston,270-973-67,false,9,,,$234.71
4/2/2020,6:58 PM,Florida,Naples,928-777-28,true,22,,,$211.35
7/27/2020,5:18 PM,Florida,Miami,,,12,,,$128.70
8/11/2020,2:51 PM,Florida,Tampa,586-420-05,false,28,,,$110.65
1/5/2020,11:29 AM,Georgia,Atlanta,862-001-66,false,6,,,$178.46
9/2/2020,6:35 PM,Florida,Brooksville,,,23,,,$172.16
7/28/2020,8:08 PM,Georgia,Atlanta,,,32,,,$27.77
6/4/2020,5:33 PM,Mississippi,Jackson,768-890-62,false,23,,,$184.71
10/22/2020,5:25 PM,Florida,Orlando,005-028-48,false,4,,,$172.38
10/13/2020,4:47 PM,Florida,Hollywood,474-165-28,false,21,,,$193.03
12/27/2019,2:31 PM,Alabama,Birmingham,343-683-51,false,25,,,$219.97
3/11/2020,8:55 PM,Florida,Clearwater,,,33,,,$65.96
9/24/2020,2:11 PM,Florida,Clearwater,,,20,Yes,0.34,$224.02
4/17/2020,6:54 PM,Georgia,Atlanta,,,23,,,$65.27
7/27/2020,7:18 PM,Georgia,Augusta,761-556-67,true,28,Yes,0.32,$131.41
3/10/2020,6:24 PM,Florida,Melbourne,396-993-64,true,34,,,$210.22
1/5/2020,6:44 PM,Florida,Fort Lauderdale,552-922-35,false,33,,,$135.48
6/17/2020,8:05 PM,Florida,Pinellas Park,,,20,,,$169.57
5/16/2020,11:58 AM,Florida,Miami,234-431-81,false,32,,,$81.67
10/25/2019,5:48 PM,Alabama,Montgomery,921-935-79,true,13,Yes,0.12,$128.39
11/21/2019,8:36 PM,Florida,Boca Raton,,,24,Yes,0.27,$194.15
1/4/2020,2:44 PM,Florida,Pompano Beach,,,15,Yes,0.25,$229.76
7/4/2020,5:01 PM,Florida,Gainesville,,,20,,,$72.77
9/27/2020,2:27 PM,Florida,Miami,609-190-42,true,20,Yes,0.33,$94.09
9/27/2020,6:49 PM,Florida,Jacksonville,,,5,,,$24.38
10/19/2020,4:44 PM,Florida,Tampa,588-066-93,true,7,,,$105.31
5/30/2020,3:42 PM,Florida,Tallahassee,867-101-79,false,30,,,$202.17
11/20/2019,3:28 PM,South Carolina,Myrtle Beach,357-182-64,true,15,Yes,0.4,$174.36
5/28/2020,1:08 PM,Florida,Lakeland,,,13,,,$165.31
12/9/2019,12:48 PM,Florida,West Palm Beach,303-636-10,false,19,Yes,0.4,$20.67
6/5/2020,2:14 PM,Florida,Port Saint Lucie,328-619-70,true,17,,,$57.52
5/27/2020,3:09 PM,Florida,Naples,577-145-33,true,10,,,$209.36
12/25/2019,4:31 PM,Florida,Saint Petersburg,136-715-64,false,26,,,$50.20
12/31/2019,11:40 AM,Georgia,Macon,185-532-61,false,17,,,$225.54
5/2/2020,3:04 PM,Georgia,Gainesville,150-148-19,false,31,,,$118.00
4/26/2020,6:18 PM,South Carolina,Beaufort,618-702-73,false,33,Yes,0.24,$130.72
3/3/2020,4:23 PM,Florida,Lake Worth,693-754-84,false,31,,,$194.97
10/2/2019,12:25 PM,Alabama,Montgomery,430-963-64,false,8,Yes,0.19,$187.88
11/12/2019,5:04 PM,Florida,Miami,712-866-69,false,21,Yes,0.41,$186.32
2/19/2020,2:04 PM,Georgia,Norcross,,,10,,,$223.35
3/25/2020,6:58 PM,Florida,Boca Raton,,,27,,,$178.82
11/15/2019,6:10 PM,Florida,Jacksonville,,,18,,,$74.84
1/26/2020,7:57 PM,South Carolina,Columbia,,,25,,,$42.56
8/13/2020,3:49 PM,Florida,Clearwater,,,28,,,$216.11
5/19/2020,2:29 PM,Florida,Orlando,706-129-69,true,34,,,$24.90
12/27/2019,12:50 PM,Florida,Tampa,,,10,,,$230.33
9/24/2020,5:10 PM,Florida,Miami,750-021-61,true,20,,,$204.30
10/8/2019,4:08 PM,Florida,North Port,,,24,Yes,0.36,$196.03
12/2/2019,5:05 PM,Florida,Miami,,,19,,,$49.89
7/31/2020,1:26 PM,Georgia,Albany,253-272-54,true,20,,,$168.07
6/13/2020,4:10 PM,Mississippi,Jackson,,,19,,,$60.57
2/28/2020,2:07 PM,Alabama,Montgomery,,,34,Yes,0.26,$115.63
10/2/2019,5:16 PM,Florida,West Palm Beach,157-995-85,true,23,,,$78.79
11/30/2019,3:10 PM,Florida,Tampa,850-952-98,false,32,,,$201.02
5/25/2020,5:37 PM,Alabama,Montgomery,379-469-31,true,20,,,$181.77
5/12/2020,12:58 PM,Florida,Sarasota,170-001-97,false,22,Yes,0.28,$128.92
2/17/2020,3:48 PM,Alabama,Birmingham,716-237-11,false,5,,,$212.78
8/16/2020,1:13 PM,South Carolina,Spartanburg,535-886-90,false,22,,,$51.62
1/25/2020,3:32 PM,Florida,Fort Pierce,,,8,,,$57.79
6/28/2020,12:01 PM,Florida,Tampa,858-415-49,false,19,Yes,0.16,$107.58
11/16/2019,4:00 PM,Florida,Ocala,,,4,,,$182.25
10/7/2020,7:02 PM,Alabama,Birmingham,758-987-48,false,15,,,$151.78
6/7/2020,4:33 PM,South Carolina,Charleston,,,17,Yes,0.39,$183.90
12/24/2019,3:59 PM,South Carolina,Columbia,164-798-24,false,19,,,$50.09
7/22/2020,11:18 AM,Florida,Miami,,,33,,,$196.57
10/8/2019,7:57 PM,Mississippi,Gulfport,177-523-20,true,13,,,$121.82
5/6/2020,7:15 PM,Florida,Clearwater,,,28,,,$229.89
9/11/2020,3:20 PM,Florida,Sarasota,,,17,Yes,0.28,$111.67
2/19/2020,11:39 AM,South Carolina,Greenville,423-457-41,true,10,,,$73.50
6/17/2020,6:27 PM,Alabama,Mobile,,,29,,,$169.03
11/9/2019,8:43 PM,Alabama,Montgomery,975-472-70,true,22,Yes,0.33,$211.33
1/13/2020,12:12 PM,Florida,Naples,,,33,,,$144.87
8/12/2020,7:23 PM,Florida,Naples,,,8,,,$227.68
9/23/2020,2:10 PM,Florida,Panama City,,,26,,,$128.04
10/13/2019,7:51 PM,Florida,Miami,523-530-83,true,34,,,$78.62
3/20/2020,4:58 PM,Alabama,Birmingham,054-574-34,false,18,,,$150.49
11/9/2019,11:06 AM,Florida,Fort Lauderdale,,,31,,,$50.40
7/2/2020,1:34 PM,Georgia,Atlanta,584-897-60,true,3,,,$230.69
10/15/2019,1:12 PM,Alabama,Huntsville,368-641-10,true,11,,,$80.20
2/29/2020,4:07 PM,Florida,Kissimmee,696-466-73,false,25,,,$181.18
7/19/2020,3:11 PM,South Carolina,Florence,887-370-65,true,12,,,$225.85
11/6/2019,1:13 PM,Florida,Pensacola,,,21,Yes,0.47,$98.72
4/17/2020,11:53 AM,Mississippi,Jackson,134-048-82,false,19,,,$33.50
10/2/2020,3:21 PM,Florida,Daytona Beach,192-066-85,true,34,,,$203.35
5/7/2020,3:39 PM,Florida,Winter Haven,,,11,,,$89.13
4/29/2020,12:52 PM,Georgia,Atlanta,,,32,Yes,0.3,$32.66
8/9/2020,4:28 PM,South Carolina,Greenville,964-764-75,false,18,,,$151.81
10/2/2020,7:15 PM,South Carolina,Charleston,,,30,,,$205.84
10/23/2019,5:41 PM,South Carolina,Charleston,320-927-58,false,14,Yes,0.29,$83.59
1/7/2020,4:26 PM,Florida,Orlando,845-953-24,false,21,Yes,0.44,$93.72
5/19/2020,11:53 AM,Alabama,Birmingham,501-119-74,false,25,,,$174.00
5/31/2020,3:00 PM,Florida,Fort Lauderdale,,,23,,,$142.31
3/8/2020,4:29 PM,Florida,Jacksonville,,,34,,,$132.68
10/5/2019,8:48 PM,Alabama,Montgomery,822-630-46,true,21,Yes,0.26,$135.57
8/31/2020,3:44 PM,Florida,Tampa,418-375-48,true,18,,,$21.29
10/7/2019,7:57 PM,Florida,Tampa,790-218-64,false,10,,,$192.83
6/2/2020,8:58 PM,Florida,Hollywood,,,17,Yes,0.26,$230.96
9/14/2020,2:56 PM,Alabama,Birmingham,,,29,,,$67.54
1/19/2020,11:45 AM,Georgia,Decatur,181-795-61,true,11,,,$201.66
3/24/2020,6:36 PM,Florida,Orlando,,,25,Yes,0.18,$230.46
12/11/2019,7:54 PM,Mississippi,Jackson,153-770-53,false,22,,,$140.60
10/17/2020,1:45 PM,Georgia,Gainesville,637-154-78,true,16,,,$22.10
10/9/2019,3:47 PM,Alabama,Montgomery,637-187-48,false,23,Yes,0.25,$172.75
10/23/2019,12:31 PM,Florida,Lakeland,,,29,,,$153.51
10/9/2020,7:43 PM,Mississippi,Jackson,,,14,,,$127.36
8/14/2020,12:30 PM,Florida,Clearwater,140-935-20,false,8,Yes,0.12,$26.05
7/26/2020,11:26 AM,Georgia,Decatur,841-784-70,true,13,,,$189.32
11/5/2019,8:51 PM,Alabama,Birmingham,,,20,,,$70.74
1/22/2020,7:43 PM,Florida,Jacksonville,,,23,,,$28.72
1/3/2020,5:13 PM,Florida,Naples,191-211-83,false,9,,,$42.36
8/20/2020,4:10 PM,Alabama,Birmingham,141-792-00,false,30,Yes,0.19,$43.85
10/27/2020,1:09 PM,Florida,Tallahassee,,,32,,,$32.01
12/25/2019,12:08 PM,Florida,Palm Bay,,,3,,,$70.03
4/1/2020,2:17 PM,Florida,Tampa,,,8,Yes,0.49,$130.08
1/20/2020,3:48 PM,Florida,Tallahassee,824-268-92,true,8,,,$52.46
12/27/2019,11:59 AM,Georgia,Augusta,806-214-20,true,12,,,$219.75
4/27/2020,2:27 PM,Alabama,Mobile,,,11,,,$215.63
11/19/2019,7:52 PM,Florida,Jacksonville,989-875-29,false,10,,,$85.11
7/25/2020,3:20 PM,Alabama,Anniston,,,30,,,$112.11
9/10/2020,7:54 PM,Florida,Miami,,,26,,,$49.02
10/7/2019,2:53 PM,Georgia,Atlanta,,,11,Yes,0.21,$98.99
10/17/2020,4:36 PM,Florida,Fort Myers,757-366-62,false,27,,,$84.32
10/14/2020,5:02 PM,Alabama,Huntsville,,,14,Yes,0.43,$211.48
1/31/2020,5:09 PM,Florida,Gainesville,564-915-07,false,29,,,$212.88
11/10/2019,6:42 PM,Florida,Delray Beach,059-731-68,true,7,,,$151.75
4/29/2020,11:29 AM,Florida,Ocala,941-373-94,false,19,,,$148.80
3/4/2020,2:51 PM,Florida,Miami,623-467-36,false,28,,,$198.31
10/27/2020,3:00 PM,Alabama,Birmingham,,,27,,,$149.66
4/28/2020,1:33 PM,Georgia,Lawrenceville,612-075-29,true,18,Yes,0.24,$56.21
5/22/2020,8:27 PM,Florida,Bradenton,,,33,,,$192.01
9/27/2020,6:56 PM,Florida,Pensacola,,,26,,,$131.77
3/27/2020,7:08 PM,Florida,Tampa,,,24,,,$33.96
10/24/2020,8:27 PM,Florida,Jacksonville,,,11,,,$171.07
1/24/2020,6:56 PM,Florida,Port Charlotte,,,25,,,$103.94
12/12/2019,3:36 PM,Georgia,Atlanta,060-859-44,true,4,,,$178.72
4/23/2020,8:38 PM,Florida,Orlando,406-768-07,false,22,,,$181.78
10/7/2019,11:14 AM,Florida,Lakeland,,,21,,,$104.87
11/13/2019,11:40 AM,Florida,Orlando,,,13,,,$183.95
12/16/2019,6:03 PM,Alabama,Tuscaloosa,,,27,,,$136.90
10/19/2020,1:57 PM,South Carolina,Greenville,,,32,Yes,0.39,$151.89
1/21/2020,5:18 PM,Florida,Lehigh Acres,433-415-28,true,18,,,$153.63
8/1/2020,3:45 PM,Florida,Orlando,,,17,,,$95.20
6/23/2020,12:50 PM,Florida,Fort Lauderdale,182-772-62,false,9,,,$46.89
11/5/2019,1:23 PM,Alabama,Birmingham,,,26,,,$62.50
2/12/2020,1:33 PM,Florida,Lehigh Acres,,,31,,,$177.67
10/9/2020,1:44 PM,Florida,Saint Petersburg,672-203-25,false,33,,,$220.25
