SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_popularity,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Nobody Knows My TroubleRyan Bingham,Ryan Bingham,Nobody Knows My Trouble,"['alternative country', 'indie folk', 'new americana', 'outlaw country', 'roots americana', 'roots rock', 'texas country']",5qyIIrOLV5CCi4YzicRdwT,https://p.scdn.co/mp3-preview/3dc3b9582511651be204a533b61866d50a7dd8df?cid=b8d3901151d34489a160e3cf0ab1fa94,255697,40,False,0.57,0.588,7,-8.956,1,0.0503,0.696,0.00219,0.11,0.528,167.892,4
Symphony of DestructionMegadeth,Megadeth,Symphony of Destruction,"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",51TG9W3y9qyO8BY5RXKgnZ,,246733,70,False,0.61,0.891,4,-5.452,0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,4
Waiting on the DayTall Tall Trees,Tall Tall Trees,Waiting on the Day,['asheville indie'],7K1kykFXCp9ch7M5s9j6I0,https://p.scdn.co/mp3-preview/d0e5630773694afe42f1cd1e035cc480abc618ed?cid=b8d3901151d34489a160e3cf0ab1fa94,293240,23,False,0.443,0.704,0,-8.991,0,0.0269,0.0722,0.0625,0.241,0.743,95.139,4
Welcome Home StrangerJim Morrison,Jim Morrison,Welcome Home Stranger,"['classic rock', 'psychedelic rock', 'rock']",1DglEMAVCo4oiN54Y9PFDh,https://p.scdn.co/mp3-preview/cb64c3dbf62ff24cd0ba223f88c4d3c574bd0bf8?cid=b8d3901151d34489a160e3cf0ab1fa94,417714,34,False,0.769,0.305,5,-12.833,1,0.0952,0.862,0.757,0.114,0.357,105.032,4
On A Foggy Night [Live Album Version]Tom Waits,Tom Waits,On A Foggy Night [Live Album Version],"['folk', 'folk rock', 'roots rock', 'singer-songwriter']",,,,,,,,,,,,,,,,,
Addicted To SpudsWeird Al Yankovic,Weird Al Yankovic,Addicted To Spuds,"['antiviral pop', 'comedy rock', 'comic', 'parody']",2zMUYAHJfDU5MKqoCusTwo,https://p.scdn.co/mp3-preview/d06e0097957ffca531238ba2ca43edab63085534?cid=b8d3901151d34489a160e3cf0ab1fa94,230666,23,False,0.776,0.605,2,-10.489,1,0.0326,0.234,0,0.13,0.974,116.009,4
MagentaDeqn Sue,Deqn Sue,Magenta,[],6Pw5hkeMg8lsRMD0EDuZHq,https://p.scdn.co/mp3-preview/dfa4a4a577705627d6e3b6f9b27dcb578092b063?cid=b8d3901151d34489a160e3cf0ab1fa94,248920,19,False,0.681,0.88,7,-4.223,0,0.0759,0.0471,0.141,0.17,0.672,125.047,4
Panama - 2015 RemasterVan Halen,Van Halen,Panama - 2015 Remaster,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",05RgAMGypEvqhNs5hPCbMS,https://p.scdn.co/mp3-preview/8d4ebb940a66aa56f6992a31dd8ef0e72ad9fc2f?cid=b8d3901151d34489a160e3cf0ab1fa94,210226,73,False,0.527,0.978,8,-5.436,1,0.109,0.00124,4.75e-05,0.0744,0.463,141.169,4
Psycho Killer - RemasteredTalking Heads,Talking Heads,Psycho Killer - Remastered,"['alternative rock', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'psychedelic rock', 'rock', 'zolo']",13PrT2XXYl0IfWK17tR7gp,https://p.scdn.co/mp3-preview/d75360a74440eb62cc01589cd854bf05119c71b2?cid=b8d3901151d34489a160e3cf0ab1fa94,259733,17,False,0.717,0.517,2,-8.139,1,0.0571,0.0664,0.00416,0.133,0.961,123.097,4
Doin' It Right (feat. Panda Bear)Daft Punk,Daft Punk,Doin' It Right (feat. Panda Bear),"['electro', 'filter house']",,,,,,,,,,,,,,,,,
Big Joe And Phantom 309 [Live Album Version]Tom Waits,Tom Waits,Big Joe And Phantom 309 [Live Album Version],"['folk', 'folk rock', 'roots rock', 'singer-songwriter']",,,,,,,,,,,,,,,,,
When God Comes BackAll Them Witches,All Them Witches,When God Comes Back,"['garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'neo-psychedelic', 'psychedelic doom', 'space rock', 'stoner rock']",2EvUjCWg5zeaeKxGeOaHPh,https://p.scdn.co/mp3-preview/4ad0868df591f13502a71b37b91534b16b347e78?cid=b8d3901151d34489a160e3cf0ab1fa94,213493,53,False,0.306,0.937,8,-8.014,1,0.117,0.000177,0.0119,0.0864,0.218,157.345,4
Anno DomineTrans-Siberian Orchestra,Trans-Siberian Orchestra,Anno Domine,,,,,,,,,,,,,,,,,,
ForgivenAlanis Morissette,Alanis Morissette,Forgiven,"['alternative rock', 'canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']",2n1qxz4A57hRSSaLIVcVlH,https://p.scdn.co/mp3-preview/c6bac40b4befa90e93f1ba5b04254844bd1356d1?cid=b8d3901151d34489a160e3cf0ab1fa94,300426,48,False,0.412,0.749,6,-5.816,0,0.048,0.0677,0,0.124,0.265,160.118,4
Man On Fire - Recorded at Spotify Studios NYCEarl St. Clair,Earl St. Clair,Man On Fire - Recorded at Spotify Studios NYC,['funk'],7B2paARxJo6qtdPaVNkbva,,229626,27,False,0.766,0.458,4,-7.679,0,0.127,0.445,0.000146,0.072,0.496,120.615,4
The Promise Of SleepMike Birbiglia,Mike Birbiglia,The Promise Of Sleep,"['clean comedy', 'comedy', 'comic']",511PIkaZItgQ63VC6u48fj,https://p.scdn.co/mp3-preview/6424803332ee3322164e9d1ac3de3fb2276fba54?cid=b8d3901151d34489a160e3cf0ab1fa94,296573,33,False,0.53,0.772,6,-5.01,1,0.735,0.865,0,0.872,0.69,99.32,4
Dear GodXTC,XTC,Dear God,"['alternative rock', 'art rock', 'dance rock', 'jangle pop', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'power pop', 'pub rock', 'zolo']",6nFdjV1Ko66O111x74K2kn,,219506,54,False,0.577,0.464,7,-7.943,1,0.024,0.0979,1.3e-06,0.154,0.346,90.557,4
Second Home by the Sea - 2007 RemasteredGenesis,Genesis,Second Home by the Sea - 2007 Remastered,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",,,,,,,,,,,,,,,,,
Outside The Wall - 2011 - RemasterPink Floyd,Pink Floyd,Outside The Wall - 2011 - Remaster,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",,,,,,,,,,,,,,,,,
SolitudePhilanthrope,Philanthrope,Solitude,"['chillhop', 'lo-fi beats']",4juQLXYiJ9oMRztAhAHLuX,https://p.scdn.co/mp3-preview/b61e9f2f176c06d8f8c3c5e7bdd141cec0916abf?cid=b8d3901151d34489a160e3cf0ab1fa94,143857,42,True,0.731,0.407,11,-7.254,1,0.0512,0.657,0.919,0.101,0.398,83.963,4
Walk - RemasteredPantera,Pantera,Walk - Remastered,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'wrestling']",,,,,,,,,,,,,,,,,
City of LoveYes,Yes,City of Love,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",5BRWZIggJTlMdfOifHNLRr,https://p.scdn.co/mp3-preview/361f7a9606cf1ec3cab5896d97598c8559e6bfbf?cid=b8d3901151d34489a160e3cf0ab1fa94,291066,34,False,0.52,0.858,7,-6.593,1,0.0518,0.178,1.04e-05,0.0939,0.622,89.622,4
He Stopped Loving Her TodayGeorge Jones,George Jones,He Stopped Loving Her Today,"['country', 'country rock', 'honky tonk']",6qMgx8ys4MNNxypaIvbG0i,https://p.scdn.co/mp3-preview/334c331f75a47eea368a6b2b06b384d0c77279f9?cid=b8d3901151d34489a160e3cf0ab1fa94,195333,61,False,0.43,0.173,8,-18.597,1,0.0321,0.594,0.000111,0.224,0.365,72.103,4
The Silent Type (Work Drugs Remix)Work Drugs Remix,Work Drugs Remix,The Silent Type (Work Drugs Remix),[],6YJAD4xNXprLEbotm3oGzu,https://p.scdn.co/mp3-preview/1d1f9d13f0bda44138fe970495d3cecfc0dc1776?cid=b8d3901151d34489a160e3cf0ab1fa94,213856,29,False,0.611,0.842,4,-7.123,0,0.039,0.015,1.93e-05,0.183,0.837,129.97,4
Help!The Beatles,The Beatles,Help!,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",7DD7eSuYSC5xk2ArU62esN,,139560,73,False,0.534,0.725,6,-7.576,0,0.0332,0.188,0,0.0994,0.763,95.003,4
I Will Always Love You - Original VersionDolly Parton,Dolly Parton,I Will Always Love You - Original Version,"['classic country pop', 'country', 'country dawn']",,,,,,,,,,,,,,,,,
ToxicitySystem of a Down,System of a Down,Toxicity,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",0snQkGI5qnAmohLE7jTsTn,https://p.scdn.co/mp3-preview/89e93c71655e81579d011e4521f7b6e9db173834?cid=b8d3901151d34489a160e3cf0ab1fa94,218933,78,False,0.413,0.873,8,-4.151,1,0.0535,0.000264,0.0025,0.204,0.481,116.681,3
Empire State of MindAlicia Keys,Alicia Keys,Empire State of Mind,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",5sra5UY6sD658OabHL3QtI,https://p.scdn.co/mp3-preview/6ea63bc18c68a1f518d84b763106d315c6bfef84?cid=b8d3901151d34489a160e3cf0ab1fa94,216480,75,False,0.479,0.368,6,-7.784,1,0.0341,0.739,4.1e-05,0.118,0.142,92.959,4
Sweetest DevotionAdele,Adele,Sweetest Devotion,"['british soul', 'pop', 'uk pop']",7nY8TY0Wk7kBIJi2Zv8JoR,https://p.scdn.co/mp3-preview/7cc5cbd73063172aea6a04d0a8196cce9b1d3e8f?cid=b8d3901151d34489a160e3cf0ab1fa94,251693,54,False,0.419,0.745,0,-5.477,1,0.0408,0.231,0,0.123,0.259,155.875,3
Baby Gots VenomToussaint Morrison,Toussaint Morrison,Baby Gots Venom,[],5blYGp8pKPikyrva9AWvzV,https://p.scdn.co/mp3-preview/a27b4928d79c92966349705cc26ace0516b2569d?cid=b8d3901151d34489a160e3cf0ab1fa94,235026,36,False,0.518,0.648,11,-7.662,0,0.364,0.722,4.02e-05,0.0712,0.664,197.855,4
Charleston Girl (Live)Tyler Childers,Tyler Childers,Charleston Girl (Live),"['kentucky indie', 'outlaw country']",3R6yNicsZrWF8ybl02imcB,https://p.scdn.co/mp3-preview/4820f7b4a76334238fa8f8e655251d758a4d4ace?cid=b8d3901151d34489a160e3cf0ab1fa94,179720,64,False,0.374,0.585,8,-9.436,1,0.054,0.748,0,0.821,0.654,176.859,4
Comfortably NumbPink Floyd,Pink Floyd,Comfortably Numb,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",5HNCy40Ni5BZJFw1TKzRsC,https://p.scdn.co/mp3-preview/daf1a7a5cf0ca8fc212ce61ac3d058fb12e2814f?cid=b8d3901151d34489a160e3cf0ab1fa94,382296,75,False,0.472,0.366,11,-12.595,0,0.0286,0.15,0.308,0.0837,0.171,127.167,4
DropThe Werks,The Werks,Drop,"['dayton indie', 'jam band', 'jamtronica']",5WzxqHNRAR7fnQHwq07cvF,https://p.scdn.co/mp3-preview/b3a7976f2d234ef99f0bb32f2972f4cb7d7fc326?cid=b8d3901151d34489a160e3cf0ab1fa94,321275,22,False,0.654,0.773,11,-6.007,1,0.0402,0.023,0.0604,0.35,0.488,95.032,4
Under The GunThe Black Keys,The Black Keys,Under The Gun,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",7cO2S4l7b9Rtn5MqPHXTJU,https://p.scdn.co/mp3-preview/edb3f71b3bd3866a3b865c87cf899f7fd327bc77?cid=b8d3901151d34489a160e3cf0ab1fa94,196325,53,False,0.518,0.689,9,-6.89,1,0.0409,0.0151,0.000522,0.107,0.35,120.115,4
Psyche's DaggerFly Golden Eagle,Fly Golden Eagle,Psyche's Dagger,['nashville indie'],3nYFh1YqIzXibyCB7edcNB,https://p.scdn.co/mp3-preview/a5dec4fc50081d3ddd86a5d23382214527eaee47?cid=b8d3901151d34489a160e3cf0ab1fa94,250586,41,False,0.348,0.882,2,-3.766,1,0.0649,0.00273,1.68e-05,0.422,0.64,165.845,4
That's WhyThe Cave Singers,The Cave Singers,That's Why,"['indie folk', 'new americana', 'stomp and holler']",6vuuq0UydtuBvL0q9w2nKg,https://p.scdn.co/mp3-preview/cadad5c7628ba9cef300a89e6bf3a24a7855d7b4?cid=b8d3901151d34489a160e3cf0ab1fa94,253316,32,False,0.749,0.723,0,-9.616,1,0.0314,0.204,0.351,0.0844,0.724,107.942,4
The BuffoonAwolnation,Awolnation,The Buffoon,"['indie pop', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']",2Vug23GUUyWKAjUGw5DTzZ,https://p.scdn.co/mp3-preview/51bb640888cdf1ebe9f5d75d0f344d4f1991315b?cid=b8d3901151d34489a160e3cf0ab1fa94,113588,31,False,0.41,0.367,5,-15.588,1,0.0403,0.862,0.941,0.265,0.0718,111.148,4
Voodoo Child (Slight Return)The Jimi Hendrix Experience,The Jimi Hendrix Experience,Voodoo Child (Slight Return),,,,,,,,,,,,,,,,,,
Be Bold Like ElijahIrontom,Irontom,Be Bold Like Elijah,['modern alternative rock'],54FaLGA2BMZYhEoJKanvfq,https://p.scdn.co/mp3-preview/597768e81756fc9555ec74315bd2c6b6fcfbae59?cid=b8d3901151d34489a160e3cf0ab1fa94,225533,41,False,0.548,0.778,11,-4.238,0,0.0477,0.0971,0.00199,0.451,0.824,173.94,4
BorderlineSister Sparrow and the Dirty Birds,Sister Sparrow and the Dirty Birds,Borderline,,2DRGXtl7HXtIN0juk7kDB7,https://p.scdn.co/mp3-preview/27d1da691e223f839b12af9c0a1de8b1e2a335be?cid=b8d3901151d34489a160e3cf0ab1fa94,271297,9,False,0.38,0.59,0,-7.356,1,0.0951,0.0191,0.000697,0.46,0.616,161.798,4
Hungry Like the WolfDuran Duran,Duran Duran,Hungry Like the Wolf,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",39lSeqnyjZJejRuaREfyLL,https://p.scdn.co/mp3-preview/5776fc355b811f08fc4143bcf039706d56bcc843?cid=b8d3901151d34489a160e3cf0ab1fa94,220626,72,False,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4
I'll Take You ThereThe Staple Singers,The Staple Singers,I'll Take You There,"['brill building pop', 'chicago soul', 'classic soul', 'funk', 'memphis soul', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul', 'vocal jazz']",5YLnfy7R2kueN0BRPkjiEG,,196826,66,False,0.846,0.595,0,-8.372,1,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,4
LOVE 3X - R3hab RemixZZ Ward,ZZ Ward,LOVE 3X - R3hab Remix,[],0P6VyKuMjtjKB3tK9BzwqM,,257946,17,True,0.597,0.859,5,-4.276,0,0.0555,0.00539,0.00132,0.304,0.214,149.942,4
Not Gonna Let You Walk AwayLOLO,LOLO,Not Gonna Let You Walk Away,[],0UyCF0hctdZJomjdzDibPB,https://p.scdn.co/mp3-preview/9eda0ce63054ce1df782381fb206ca04d4d26388?cid=b8d3901151d34489a160e3cf0ab1fa94,164586,45,False,0.645,0.435,6,-5.371,0,0.0276,0.122,0.000101,0.0989,0.328,83.993,4
Dance the Night AwayShane Smith & the Saints,Shane Smith & the Saints,Dance the Night Away,"['red dirt', 'roots americana', 'texas country']",4Ez6kcErbQw2IBjm62i3Fg,https://p.scdn.co/mp3-preview/10eedb9124f1e7de500794736a2215a0884bc993?cid=b8d3901151d34489a160e3cf0ab1fa94,262240,43,False,0.61,0.811,7,-5.559,1,0.0332,0.116,0,0.284,0.724,115.014,4
PonyPretty Sister,Pretty Sister,Pony,['la pop'],1oJG2sBvVB6qLP69srQDn4,https://p.scdn.co/mp3-preview/8fea304a88b83311010b0e0dbd43119d8b523f25?cid=b8d3901151d34489a160e3cf0ab1fa94,216770,38,False,0.413,0.676,6,-7.639,0,0.241,0.0193,0,0.1,0.6,71.607,4
Starting Over (feat. Ben Bridwell)Macklemore & Ryan Lewis,Macklemore & Ryan Lewis,Starting Over (feat. Ben Bridwell),['pop rap'],0icgqJ0w9uKcxKkTRG262L,https://p.scdn.co/mp3-preview/2f3fd205fbdc53bc81d60251e9d4379cf85e6779?cid=b8d3901151d34489a160e3cf0ab1fa94,251196,51,True,0.537,0.873,6,-6.505,1,0.408,0.723,0.00946,0.684,0.644,164.074,4
A Girl Worth Fighting For - From Mulan/SoundtrackLea Salonga,Lea Salonga,A Girl Worth Fighting For - From Mulan/Soundtrack,"['hollywood', 'movie tunes', 'show tunes', 'tagalog worship']",,,,,,,,,,,,,,,,,
Nothing Else MattersMetallica,Metallica,Nothing Else Matters,"['alternative metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",10igKaIKsSB6ZnWxPxPvKO,https://p.scdn.co/mp3-preview/a2a9c13416fc981d035e75f16ec63b0d8e6486ba?cid=b8d3901151d34489a160e3cf0ab1fa94,388733,69,False,0.558,0.364,4,-11.258,0,0.0265,0.0505,5.02e-06,0.0753,0.17,142.171,3
I've Been EverywhereJohnny Cash,Johnny Cash,I've Been Everywhere,"['arkansas country', 'outlaw country']",59J3FhCGYl18G3ouDReUge,,196733,57,False,0.731,0.779,11,-5.884,0,0.0658,0.6,1.74e-06,0.312,0.817,112.2,4
All ApologiesPickin' On Series,Pickin' On Series,All Apologies,['progressive bluegrass'],2V20qEDlwFlpTZsvL5TqgS,https://p.scdn.co/mp3-preview/878a3d9ca1068cb80dcae707494355f8430fc3d6?cid=b8d3901151d34489a160e3cf0ab1fa94,256399,26,False,0.705,0.491,2,-9.327,1,0.0294,0.777,0.00379,0.0915,0.525,119.896,4
Never WillTerra Lightfoot,Terra Lightfoot,Never Will,"['canadian indie', 'deep new americana', 'hamilton on indie']",3yDZF2WLrz6DbifIvj88yY,https://p.scdn.co/mp3-preview/02fd54a3ee0302d763c313d642dd9ad66eec0b9c?cid=b8d3901151d34489a160e3cf0ab1fa94,190826,18,False,0.53,0.857,9,-5.209,1,0.0425,0.00186,1.09e-06,0.0898,0.812,142.933,4
Mary Jane's Last BreakdownKeller Williams & The Keels,Keller Williams & The Keels,Mary Jane's Last Breakdown,"['jam band', 'jamgrass', 'progressive bluegrass']",,,,,,,,,,,,,,,,,
HeadlinesChris McClenney,Chris McClenney,Headlines,,,,,,,,,,,,,,,,,,
Cold MachinesAlice Cooper,Alice Cooper,Cold Machines,"['album rock', 'blues rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",0G4dhE7ZHZyuBLWoBfuQTY,https://p.scdn.co/mp3-preview/043a4d37d636281acefe2e7f3d541ec44a669cc7?cid=b8d3901151d34489a160e3cf0ab1fa94,254360,15,False,0.505,0.917,6,-5.225,1,0.0369,0.000511,0.399,0.0637,0.516,125.982,4
Drop It DownThe New Mastersounds,The New Mastersounds,Drop It Down,"['afrobeat', 'bboy', 'brit funk', 'funk', 'hammond organ', 'instrumental funk', 'jam band', 'modern funk']",1o8O6ULrufVmOyBGbPTFVm,https://p.scdn.co/mp3-preview/62d7fa4dc1119b2ae3d5819184f8167cf32d4915?cid=b8d3901151d34489a160e3cf0ab1fa94,251234,23,False,0.638,0.875,9,-8.122,1,0.0592,0.281,0.821,0.168,0.835,93.508,4
Sound of the SeaStick Figure,Stick Figure,Sound of the Sea,['reggae fusion'],1Gsv8f8KmowkF5BnfMIGKy,https://p.scdn.co/mp3-preview/99d50e1182a8dec70f81eab69ac965138afa5e58?cid=b8d3901151d34489a160e3cf0ab1fa94,325480,57,False,0.86,0.585,11,-6.993,1,0.0579,0.11,0.0104,0.118,0.67,134.014,4
Your SignsNonpoint,Nonpoint,Your Signs,"['alternative metal', 'groove metal', 'industrial metal', 'latin metal', 'miami metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",4YNoyqzpnVs2VYKPFK3OAh,,208333,25,False,0.48,0.764,8,-4.647,1,0.0707,0.000482,5.62e-06,0.0654,0.436,152.027,4
The GamblerKenny Rogers,Kenny Rogers,The Gambler,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",5KqldkCunQ2rWxruMEtGh0,,214880,71,False,0.671,0.501,4,-13.119,1,0.0594,0.342,0,0.194,0.86,87.038,4
The Next EpisodeDr. Dre,Dr. Dre,The Next Episode,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",4LwU4Vp6od3Sb08CsP99GC,,161506,70,True,0.922,0.909,10,-2.429,0,0.27,0.0281,0,0.0856,0.309,95.295,4
The Yancey SpecialJimmy Yancey,Jimmy Yancey,The Yancey Special,"['boogie-woogie', 'piano blues']",3WP4TFwEIlvL9RxV45y7Xg,https://p.scdn.co/mp3-preview/f788336d65be187017c203f558eeab1895f4685c?cid=b8d3901151d34489a160e3cf0ab1fa94,256444,4,False,0.56,0.166,0,-18.445,1,0.0637,0.995,0.936,0.123,0.657,137.604,3
FamiliarJ Balvin,J Balvin,Familiar,"['latin', 'reggaeton']",,,,,,,,,,,,,,,,,
Beauty and the Beast (Finale)Audra McDonald,Audra McDonald,Beauty and the Beast (Finale),"['broadway', 'hollywood', 'show tunes']",0njdNc5gqQpJOc8q72rJCe,,134483,48,False,0.175,0.437,10,-8.634,1,0.0309,0.657,0.000251,0.0828,0.245,90.318,4
Black IvoryElephante,Elephante,Black Ivory,"['big room', 'edm', 'electropop', 'indie poptimism', 'pop edm', 'tropical house']",019BbBnX7HYOH5FOnw6nK6,https://p.scdn.co/mp3-preview/15bdd628c463ef8b082caf0d0aff8edb5e50d223?cid=b8d3901151d34489a160e3cf0ab1fa94,205600,35,False,0.566,0.957,3,-5.298,0,0.0616,0.00247,0.398,0.0921,0.173,150.042,4
Hey Hey My My (Into The Black)(Neil Young Cover)Fjord,Fjord,Hey Hey My My (Into The Black)(Neil Young Cover),['vapor pop'],,,,,,,,,,,,,,,,,
99 LuftballonsNena,Nena,99 Luftballons,"['german pop', 'german rock', 'new wave pop']",4ZhPLoMzZwewHLLjV1J15c,https://p.scdn.co/mp3-preview/b08d7121360ab621d22dfcd603db95ff645ef280?cid=b8d3901151d34489a160e3cf0ab1fa94,232466,73,False,0.575,0.555,4,-7.495,1,0.0453,0.103,1.3e-06,0.111,0.504,95.361,4
Dirt Off Your Shoulder/Lying From YouJay-Z and Linkin Park,Jay-Z and Linkin Park,Dirt Off Your Shoulder/Lying From You,,,,,,,,,,,,,,,,,,
A Last IllusionTrans-Siberian Orchestra,Trans-Siberian Orchestra,A Last Illusion,,,,,,,,,,,,,,,,,,
Becoming [Live Version]Pantera,Pantera,Becoming [Live Version],"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'wrestling']",,,,,,,,,,,,,,,,,
GatheringForgedoom,Forgedoom,Gathering,[],1oiKqsaW2Vkg8YqsjuH1N8,https://p.scdn.co/mp3-preview/f93fd6316dfed07f144012df425e0c2e96b9935e?cid=b8d3901151d34489a160e3cf0ab1fa94,238000,38,False,0.504,0.454,6,-13.723,0,0.0276,0.795,0.0244,0.211,0.341,103.755,3
Panic AttackDream Theater,Dream Theater,Panic Attack,"['metal', 'power metal', 'progressive metal', 'progressive rock', 'rock']",5axwj3ekvw85989jjO8Ov8,https://p.scdn.co/mp3-preview/42f509b7b6484e74d56ff1b0616885ee0992398a?cid=b8d3901151d34489a160e3cf0ab1fa94,436440,58,False,0.493,0.978,1,-4.578,1,0.123,1.35e-05,0.00216,0.181,0.21,125.96,4
Yellow Submarine - Remastered 2009The Beatles,The Beatles,Yellow Submarine - Remastered 2009,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",50xwQXPtfNZFKFeZ0XePWc,,158880,66,False,0.604,0.549,1,-9.873,1,0.0389,0.531,0,0.438,0.696,111.398,4
John HenryWee Sing,Wee Sing,John Henry,"[""children's music""]",5EoXC9FWcU1sMyArnXjY06,https://p.scdn.co/mp3-preview/d70641482fcfb0a8b4b5b08360a1733f1a3b40b0?cid=b8d3901151d34489a160e3cf0ab1fa94,151106,4,False,0.901,0.485,0,-7.571,1,0.066,0.938,0,0.0704,0.599,105.197,4
7th Inning StretchCloudchord,Cloudchord,7th Inning Stretch,"['chillhop', 'lo-fi beats']",3eSvzMBCG2vXB7rGNRyVRZ,https://p.scdn.co/mp3-preview/bc6532b7dd1a8c44ae3eb573eb9ed92e7cb6b3c3?cid=b8d3901151d34489a160e3cf0ab1fa94,136500,26,False,0.69,0.555,7,-9.802,0,0.372,0.824,0.91,0.169,0.852,160.369,4
Lostboy (feat. NothingNowhere.)Misogi,Misogi,Lostboy (feat. NothingNowhere.),"['emo rap', 'phonk', 'vapor twitch', 'wave']",,,,,,,,,,,,,,,,,
Street Walkin'Dan Auerbach,Dan Auerbach,Street Walkin',"['funk', 'garage rock', 'indie folk', 'indie rock', 'modern blues rock', 'modern rock', 'new americana', 'rock', 'stomp and holler']",7eVCOpB1yp2818OGzVXRqC,https://p.scdn.co/mp3-preview/51ff72daf1979dfc2b762546e921f2a496eb84ce?cid=b8d3901151d34489a160e3cf0ab1fa94,232546,31,False,0.489,0.77,2,-7.122,1,0.0404,0.0146,0.117,0.324,0.461,106.129,4
Stronger - Radio EditThrough Fire,Through Fire,Stronger - Radio Edit,"['gymcore', 'post-screamo']",4tnnYpBbHCJI88Jw4YjuLZ,https://p.scdn.co/mp3-preview/8b0bd630a8f41f4052f5669f831b404785eaa474?cid=b8d3901151d34489a160e3cf0ab1fa94,222996,25,False,0.482,0.894,9,-4.854,1,0.0408,1.99e-05,7.36e-06,0.276,0.643,178.009,4
MotorSportMigos,Migos,MotorSport,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4wFjTWCunQFKtukqrNijEt,,303076,76,True,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,4
Paranoid - 2012 RemasterBlack Sabbath,Black Sabbath,Paranoid - 2012 Remaster,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",,,,,,,,,,,,,,,,,
Doolin-Dalton/Desperado - RepriseEagles,Eagles,Doolin-Dalton/Desperado - Reprise,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",,,,,,,,,,,,,,,,,
The HealingKnowledge Thyself,Knowledge Thyself,The Healing,[],,,,,,,,,,,,,,,,,
DeterminedMudvayne,Mudvayne,Determined,"['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",0GBiT1wHV68bU0Cv8ZU2HZ,https://p.scdn.co/mp3-preview/c4f5468d580b24ac88a24dc418cec4ae059bc5f4?cid=b8d3901151d34489a160e3cf0ab1fa94,159253,54,True,0.4,0.991,8,-2.043,1,0.152,4.39e-05,7.33e-06,0.28,0.452,129.522,4
To the Bat CaveOdd Chap,Odd Chap,To the Bat Cave,"['electro swing', 'nu jazz']",5QQrPVZv6mlJ7rB3UEoZck,https://p.scdn.co/mp3-preview/3c253bd44cb6c6448625b785b836e401ccd4d224?cid=b8d3901151d34489a160e3cf0ab1fa94,226672,39,False,0.825,0.869,1,-5.335,1,0.334,0.0227,0.103,0.279,0.699,132.055,4
